data,abertura,alta,baixa,fechamento,ajuste_proximo,Volume
36529,6000000000,6110000000,5660000000,6110000000,4651737793,74195000
36530,5800000000,6060000000,5520000000,5580000000,4248232422,74680000
36531,5750000000,5780000000,5580000000,5620000000,4278686523,54390000
36532,5560000000,5670000000,5360000000,5540000000,4217780273,40305000
36535,5600000000,5770000000,5580000000,5770000000,4392884766,46880000
36536,5820000000,6100000000,5770000000,5770000000,4392884766,59745000
36537,5610000000,5740000000,5600000000,5720000000,4354818359,29220000
36538,5600000000,5740000000,5560000000,5710000000,4347205078,41190000
36539,5720000000,5880000000,5680000000,5830000000,4438565918,49375000
36542,6000000000,6180000000,5920000000,6100000000,4644125000,63505000
36543,6160000000,6160000000,5980000000,6100000000,4644125000,45260000
36544,6000000000,6040000000,5960000000,5960000000,4537538574,40205000
36545,5860000000,6040000000,5820000000,6040000000,4598444824,37315000
36546,5950000000,5980000000,5880000000,5880000000,4476631836,32535000
36549,5800000000,5900000000,5700000000,5700000000,4339591309,34355000
36550,5520000000,5640000000,5440000000,5440000000,4141645996,44250000
36551,5500000000,5520000000,5410000000,5480000000,4172099121,29285000
36552,5480000000,5620000000,5430000000,5520000000,4202552734,27900000
36553,5640000000,5880000000,5540000000,5820000000,4430951660,38315000
36556,5640000000,5730000000,5560000000,5580000000,4248232422,39630000
36557,5600000000,5680000000,5260000000,5320000000,4050285889,71470000
36558,5220000000,5370000000,5110000000,5250000000,3996992188,64105000
36559,5250000000,5460000000,4970000000,5130000000,3905632813,142765000
36560,5130000000,5130000000,5130000000,5130000000,3905632813,0
36563,5140000000,5330000000,5040000000,5240000000,3989381104,64140000
36564,5340000000,5480000000,5310000000,5430000000,4134033203,58460000
36565,5560000000,5720000000,5480000000,5720000000,4354818359,51050000
36566,5660000000,5880000000,5600000000,5760000000,4385270508,61845000
36567,5960000000,5960000000,5680000000,5700000000,4339591309,34660000
36570,5600000000,5660000000,5340000000,5380000000,4095965820,44140000
36571,5380000000,5420000000,5140000000,5200000000,3958927246,38315000
36572,5180000000,5200000000,4780000000,5000000000,3806659912,73115000
36573,4940000000,5100000000,4910000000,5080000000,3867565918,65185000
36574,5370000000,5630000000,5160000000,5300000000,4035059570,108750000
36577,5200000000,5260000000,5030000000,5070000000,3859953369,26485000
36578,5000000000,5240000000,5000000000,5120000000,3898019531,24180000
36579,5220000000,5260000000,5100000000,5140000000,3913246338,27720000
36580,5120000000,5240000000,5060000000,5070000000,3859953369,26075000
36581,5080000000,5150000000,4980000000,5120000000,3898019531,27875000
36584,5000000000,5050000000,4800000000,4800000000,3654393066,30140000
36585,4900000000,5140000000,4840000000,5120000000,3898019531,51820000
36586,5120000000,5120000000,5120000000,5120000000,3898019531,0
36587,5880000000,5880000000,5520000000,5880000000,4476631836,117750000
36588,6200000000,6250000000,5880000000,6000000000,4567991699,140990000
36591,6000000000,6050000000,5600000000,5640000000,4293912109,39150000
36592,5600000000,5640000000,5480000000,5620000000,4278686523,30070000
36593,5520000000,6000000000,5500000000,5920000000,4507085938,32460000
36594,5970000000,5980000000,5620000000,5620000000,4278686523,55890000
36595,5790000000,5800000000,5520000000,5540000000,4217780273,28605000
36598,5480000000,5490000000,5160000000,5180000000,3943698486,32215000
36599,5170000000,5380000000,5160000000,5210000000,3966539307,30060000
36600,5200000000,5400000000,5120000000,5400000000,4111191895,46105000
36601,5480000000,5520000000,5360000000,5400000000,4111191895,28795000
36602,5540000000,5560000000,5400000000,5480000000,4172099121,24080000
36605,5600000000,5710000000,5530000000,5660000000,4309140625,26365000
36606,5700000000,5940000000,5610000000,5880000000,4476631836,44925000
36607,5960000000,6300000000,5880000000,6200000000,4720257324,86975000
36608,6480000000,6580000000,6200000000,6200000000,4720257324,64950000
36609,6320000000,7120000000,6180000000,6800000000,5177057129,90260000
36612,6960000000,7040000000,6700000000,6800000000,5177057129,67730000
36613,6900000000,7260000000,6820000000,7030000000,5352164551,74425000
36614,7030000000,7680000000,6980000000,7660000000,5831803223,78090000
36615,7520000000,7560000000,7050000000,7050000000,5367390625,74645000
36616,6800000000,7070000000,6650000000,6700000000,5100924316,63855000
36619,6920000000,7320000000,6860000000,7100000000,5405456055,56805000
36620,7000000000,7290000000,6660000000,6800000000,5177057129,58340000
36621,6800000000,6800000000,6800000000,6800000000,5177057129,0
36622,6860000000,6960000000,6680000000,6680000000,5085697266,47235000
36623,6860000000,7260000000,6780000000,7200000000,5481587402,42355000
36626,7500000000,7500000000,7200000000,7300000000,5557723145,35885000
36627,7200000000,7200000000,6950000000,7100000000,5405456055,29075000
36628,6960000000,7030000000,6860000000,6910000000,5260801758,35250000
36629,6910000000,6910000000,6910000000,6910000000,5260801758,0
36630,6600000000,6680000000,6260000000,6260000000,4765937012,62365000
36633,5420000000,5750000000,5340000000,5520000000,4202552734,78050000
36634,6200000000,6240000000,5860000000,6040000000,4598444824,73730000
36635,6300000000,6460000000,5860000000,6000000000,4567991699,60615000
36636,5960000000,6160000000,5920000000,6020000000,4583218262,37335000
36637,6060000000,6180000000,5970000000,6050000000,4606056641,26425000
36640,5970000000,6030000000,5760000000,5800000000,4415726074,27830000
36641,5620000000,5760000000,5520000000,5640000000,4293912109,34900000
36642,5820000000,5860000000,5600000000,5600000000,4263460938,39290000
36643,5520000000,5700000000,5400000000,5400000000,4111191895,54110000
36644,5500000000,6100000000,5460000000,6000000000,4567991699,75530000
36647,6000000000,6000000000,6000000000,6000000000,4567991699,0
36648,6200000000,6530000000,6120000000,6280000000,4781164063,72335000
36649,6240000000,6260000000,6090000000,6180000000,4705030273,26585000
36650,6220000000,6360000000,6140000000,6180000000,4705030273,26100000
36651,6180000000,6180000000,6180000000,6180000000,4705030273,0
36654,6400000000,6700000000,6300000000,6560000000,4994337402,52695000
36655,6560000000,6560000000,6560000000,6560000000,4994337402,0
36656,6320000000,6390000000,6270000000,6350000000,4834457520,27620000
36657,6350000000,6350000000,6350000000,6350000000,4834457520,0
36658,6420000000,6440000000,6160000000,6160000000,4689805664,47170000
36661,6290000000,6530000000,6220000000,6440000000,4902977539,47120000
36662,6510000000,6800000000,6510000000,6800000000,5177057129,39620000
36663,7000000000,7340000000,6920000000,6920000000,5268416504,76235000
36664,6740000000,7000000000,6680000000,6800000000,5177057129,36580000
36665,6740000000,6900000000,6600000000,6900000000,5253189453,41450000
36668,6720000000,6830000000,6620000000,6670000000,5078083008,36385000
36669,6500000000,6700000000,6350000000,6380000000,4857297852,41290000
36670,6160000000,6370000000,5920000000,6200000000,4720257324,72150000
36671,6330000000,6380000000,5930000000,6000000000,4567991699,85965000
36672,5900000000,5990000000,5600000000,5600000000,4263460938,67100000
36675,5260000000,5680000000,5240000000,5460000000,4156872559,67130000
36676,5460000000,5460000000,5460000000,5460000000,4156872559,0
36677,6000000000,6290000000,5960000000,6160000000,4689805664,83935000
36678,6200000000,6410000000,6120000000,6300000000,4796390625,50230000
36679,6690000000,6900000000,6510000000,6620000000,5040017578,84385000
36682,6920000000,6980000000,6680000000,6740000000,5131377441,48010000
36683,6740000000,6740000000,6740000000,6740000000,5131377441,0
36684,6600000000,6980000000,6510000000,6800000000,5177057129,53365000
36685,6660000000,6960000000,6530000000,6530000000,4971497559,58550000
36686,6600000000,7040000000,6530000000,7020000000,5344551758,63860000
36689,7200000000,7280000000,7030000000,7190000000,5473976563,49515000
36690,7060000000,7100000000,6870000000,7060000000,5375004883,42495000
36691,7230000000,7640000000,7090000000,7640000000,5816576172,63020000
36692,7560000000,7560000000,7000000000,7000000000,5329323242,61225000
36693,6900000000,6960000000,6710000000,6740000000,5131377441,66455000
36696,6600000000,6950000000,6550000000,6700000000,5100924316,53560000
36697,6940000000,7180000000,6830000000,7140000000,5435909668,59790000
36698,7300000000,7380000000,7070000000,7080000000,5390230469,37585000
36699,7240000000,7270000000,6960000000,7040000000,5359778320,33635000
36700,6980000000,7010000000,6860000000,7000000000,5329323242,29215000
36703,7100000000,7360000000,6990000000,7210000000,5489203125,39980000
36704,7320000000,7440000000,7190000000,7310000000,5565337402,45535000
36705,7220000000,7540000000,7220000000,7520000000,5725216309,47295000
36706,7600000000,7740000000,7380000000,7490000000,5702375488,61120000
36707,7440000000,7540000000,7290000000,7380000000,5618630371,35250000
36710,7440000000,7550000000,7420000000,7500000000,5709990234,25975000
36711,7600000000,7620000000,7350000000,7350000000,5595791504,32810000
36712,7390000000,7520000000,7350000000,7430000000,5656696289,24895000
36713,7240000000,7350000000,7180000000,7300000000,5557723145,60340000
36714,7340000000,7460000000,7230000000,7360000000,5603405273,40580000
36717,7440000000,7630000000,7410000000,7600000000,5786123535,42505000
36718,7580000000,7740000000,7450000000,7450000000,5671921875,34945000
36719,7520000000,7660000000,7460000000,7640000000,5816576172,40140000
36720,7700000000,7880000000,7570000000,7760000000,5907936523,48805000
36721,7780000000,7840000000,7540000000,7550000000,5748057129,30425000
36724,7550000000,7550000000,7550000000,7550000000,5748057129,0
36725,7550000000,7620000000,7440000000,7460000000,5679535645,19605000
36726,7550000000,7620000000,7440000000,7460000000,5679535645,19605000
36727,7060000000,7110000000,6840000000,6900000000,5253189453,40315000
36728,6960000000,7050000000,6760000000,6920000000,5268416504,48395000
36731,6640000000,6740000000,6360000000,6380000000,4857297852,49015000
36732,6310000000,6400000000,6120000000,6280000000,4781164063,56735000
36733,6400000000,6580000000,6360000000,6550000000,4986724609,54745000
36734,6220000000,6360000000,6100000000,6230000000,4743098145,43540000
36735,5800000000,5910000000,5710000000,5730000000,4362431641,83035000
36738,5730000000,5910000000,5550000000,5900000000,4491857422,46615000
36739,5960000000,6270000000,5870000000,6220000000,4735485352,53120000
36740,6100000000,6170000000,5930000000,6070000000,4621285645,37190000
36741,6180000000,6180000000,5970000000,6030000000,4590830078,27815000
36742,5930000000,6010000000,5850000000,5920000000,4507085938,23605000
36745,5740000000,5770000000,5580000000,5580000000,4248232422,28765000
36746,5660000000,5750000000,5570000000,5580000000,4248232422,33475000
36747,5680000000,6040000000,5680000000,6000000000,4567991699,39570000
36748,6000000000,6160000000,5860000000,6160000000,4689805664,40830000
36749,6000000000,6070000000,5880000000,5960000000,4537538574,33840000
36752,6060000000,6160000000,6000000000,6020000000,4583218262,23730000
36753,6020000000,6020000000,6020000000,6020000000,4583218262,0
36754,6500000000,6530000000,6330000000,6420000000,4887750977,51915000
36755,6480000000,6560000000,6340000000,6440000000,4902977539,36345000
36756,6500000000,6520000000,6200000000,6200000000,4720257324,21370000
36759,6200000000,6340000000,6190000000,6270000000,4773550781,20950000
36760,6260000000,6470000000,6240000000,6460000000,4918204590,27710000
36761,6450000000,6450000000,6160000000,6190000000,4712645020,27905000
36762,6260000000,6300000000,6100000000,6220000000,4735485352,31700000
36763,6180000000,6400000000,6110000000,6400000000,4872526367,21960000
36766,6340000000,6380000000,6260000000,6330000000,4819230957,17630000
36767,6320000000,6380000000,6160000000,6220000000,4735485352,16765000
36768,6140000000,6190000000,6020000000,6030000000,4590830078,23735000
36769,5900000000,5900000000,5380000000,5470000000,4164487793,114120000
36770,5540000000,5600000000,5420000000,5540000000,4217780273,49955000
36773,5440000000,5550000000,5310000000,5340000000,4065511719,28625000
36774,5260000000,5340000000,5030000000,5150000000,3920858887,79765000
36775,5200000000,5280000000,5090000000,5150000000,3920858887,53120000
36776,4940000000,4980000000,4760000000,4790000000,3646780029,83905000
36777,4900000000,4930000000,4790000000,4880000000,3715299561,57170000
36780,4880000000,4880000000,4880000000,4880000000,3715299561,0
36781,4880000000,4880000000,4880000000,4880000000,3715299561,0
36782,4880000000,4880000000,4880000000,4880000000,3715299561,0
36783,4600000000,4710000000,4440000000,4710000000,3585874023,106130000
36784,4500000000,4620000000,4300000000,4350000000,3311794189,82695000
36787,4010000000,4120000000,3700000000,3970000000,3022488037,146305000
36788,3990000000,4370000000,3900000000,4160000000,3167140869,100525000
36789,4600000000,4660000000,4460000000,4600000000,3502126709,103410000
36790,4590000000,4660000000,4320000000,4400000000,3349861572,65445000
36791,3840000000,4050000000,3780000000,3800000000,2893061768,103265000
36794,3880000000,4110000000,3840000000,4090000000,3113848145,65985000
36795,3900000000,4040000000,3900000000,4000000000,3045327637,58430000
36796,4000000000,4100000000,3960000000,4030000000,3068167480,69795000
36797,4100000000,4190000000,4030000000,4060000000,3091007568,52470000
36798,4120000000,4120000000,3940000000,4040000000,3075781250,57535000
36801,3840000000,3880000000,3760000000,3810000000,2900674561,41120000
36802,3810000000,3810000000,3810000000,3810000000,2900674561,0
36803,3700000000,3950000000,3590000000,3890000000,2961581543,82635000
36804,4020000000,4080000000,3940000000,3940000000,2999647461,62745000
36805,3800000000,3900000000,3760000000,3900000000,2969194336,54935000
36808,3820000000,3840000000,3680000000,3690000000,2809315186,63195000
36809,3700000000,3810000000,3590000000,3660000000,2786475586,62145000
36810,3450000000,3460000000,3210000000,3220000000,2451488770,103605000
36811,3140000000,3280000000,3140000000,3140000000,2390582031,79535000
36812,3000000000,3090000000,2830000000,3030000000,2306835449,115295000
36815,3030000000,3030000000,3030000000,3030000000,2306835449,0
36816,2980000000,3080000000,2730000000,2740000000,2086049561,65300000
36817,2540000000,2760000000,2420000000,2730000000,2078436279,164215000
36818,2730000000,3050000000,2690000000,2900000000,2207863037,137720000
36819,3240000000,3330000000,3190000000,3330000000,2535234863,118825000
36822,3490000000,3520000000,3160000000,3200000000,2436263184,139960000
36823,3180000000,3420000000,3100000000,3340000000,2542848633,97115000
36824,3200000000,3260000000,3130000000,3210000000,2443875488,68730000
36825,2930000000,3030000000,2740000000,2890000000,2200249512,133290000
36826,2890000000,2890000000,2890000000,2890000000,2200249512,0
36829,2800000000,2880000000,2720000000,2750000000,2093663086,36830000
36830,2750000000,2850000000,2630000000,2850000000,2169795654,63190000
36831,3000000000,3270000000,2960000000,3260000000,2481942139,94165000
36832,3200000000,3430000000,3170000000,3320000000,2527621826,123180000
36833,3420000000,3470000000,3370000000,3440000000,2618981689,80420000
36836,3460000000,3670000000,3380000000,3510000000,2672275879,71865000
36837,3460000000,3550000000,3380000000,3440000000,2618981689,53740000
36838,3400000000,3460000000,3280000000,3410000000,2596141846,58215000
36839,3300000000,3430000000,3260000000,3400000000,2588528564,52305000
36840,3360000000,3440000000,3320000000,3380000000,2573302246,35140000
36843,3220000000,3260000000,3100000000,3150000000,2398195313,51070000
36844,3210000000,3320000000,3210000000,3290000000,2504781738,31755000
36845,3450000000,3460000000,3320000000,3390000000,2580915527,55720000
36846,3400000000,3420000000,3250000000,3280000000,2497168701,37420000
36847,3180000000,3230000000,3150000000,3220000000,2451488770,36225000
36850,3160000000,3210000000,3100000000,3100000000,2360128662,26795000
36851,3080000000,3170000000,2970000000,3160000000,2405808594,51620000
36852,3100000000,3220000000,3080000000,3140000000,2390582031,37710000
36853,3140000000,3260000000,3140000000,3210000000,2443875488,44645000
36854,3310000000,3400000000,3270000000,3400000000,2588528564,45530000
36857,3600000000,3800000000,3570000000,3780000000,2877833984,100220000
36858,3650000000,3650000000,3500000000,3520000000,2679889160,59770000
36859,3300000000,3350000000,3200000000,3220000000,2451488770,54300000
36860,3220000000,3290000000,3150000000,3240000000,2466715576,63315000
36861,3080000000,3220000000,3040000000,3180000000,2421035889,96425000
36864,3220000000,3250000000,3080000000,3100000000,2360128662,51875000
36865,3160000000,3250000000,3120000000,3240000000,2466715576,58400000
36866,3410000000,3430000000,3210000000,3210000000,2443875488,95890000
36867,3210000000,3260000000,3160000000,3260000000,2481942139,43020000
36868,3260000000,3390000000,3260000000,3370000000,2565688721,47575000
36871,3480000000,3630000000,3480000000,3580000000,2725567627,70575000
36872,3580000000,3650000000,3500000000,3500000000,2664661621,73745000
36873,3500000000,3780000000,3500000000,3780000000,2877833984,84140000
36874,3620000000,3680000000,3560000000,3620000000,2756021484,66965000
36875,3620000000,3640000000,3480000000,3490000000,2657047852,52960000
36878,3500000000,3590000000,3490000000,3560000000,2710341553,34350000
36879,3560000000,3570000000,3510000000,3530000000,2687502441,25445000
36880,3420000000,3450000000,3320000000,3340000000,2542848633,53675000
36881,3120000000,3300000000,3070000000,3240000000,2466715576,76625000
36882,3240000000,3300000000,3130000000,3140000000,2390582031,63760000
36885,3140000000,3140000000,3140000000,3140000000,2390582031,0
36886,3230000000,3240000000,3160000000,3160000000,2405808594,60430000
36887,3160000000,3160000000,3160000000,3160000000,2405808594,0
36888,3160000000,3160000000,3160000000,3160000000,2405808594,0
36889,3160000000,3160000000,3160000000,3160000000,2405808594,0
36892,3160000000,3160000000,3160000000,3160000000,2405808594,0
36893,3160000000,3380000000,3140000000,3350000000,2550462158,39455000
36894,3230000000,3420000000,3220000000,3370000000,2565688721,37855000
36895,3790000000,3870000000,3660000000,3780000000,2877833984,119910000
36896,3760000000,3920000000,3700000000,3900000000,2969194336,78135000
36899,3820000000,3910000000,3780000000,3880000000,2953968262,42295000
36900,3830000000,3860000000,3710000000,3840000000,2923514893,46280000
36901,3780000000,3810000000,3700000000,3710000000,2824542236,41235000
36902,3790000000,3790000000,3640000000,3640000000,2771248291,31410000
36903,3800000000,3890000000,3770000000,3840000000,2923514893,52900000
36906,3860000000,4020000000,3840000000,3920000000,2984421387,51460000
36907,3960000000,4200000000,3850000000,4140000000,3151913818,52065000
36908,4060000000,4240000000,4060000000,4220000000,3212820557,52570000
36909,4240000000,4530000000,4240000000,4400000000,3349861572,57685000
36910,4700000000,4700000000,4520000000,4600000000,3502126709,54245000
36913,4600000000,4600000000,4470000000,4550000000,3464060303,42250000
36914,4550000000,4550000000,4550000000,4550000000,3464060303,0
36915,4550000000,4550000000,4550000000,4550000000,3464060303,0
36916,4550000000,4550000000,4550000000,4550000000,3464060303,0
36917,4450000000,4480000000,3970000000,3980000000,3030101318,91025000
36920,4000000000,4100000000,3960000000,4020000000,3060554443,47245000
36921,4100000000,4170000000,4070000000,4110000000,3129073975,39350000
36922,4090000000,4400000000,4090000000,4400000000,3349861572,53045000
36923,4270000000,4420000000,4190000000,4270000000,3250887207,39730000
36924,4290000000,4390000000,4220000000,4290000000,3266114014,27330000
36927,4170000000,4200000000,3990000000,4030000000,3068167480,47135000
36928,3980000000,4020000000,3910000000,4010000000,3052940674,31545000
36929,3960000000,3990000000,3900000000,3900000000,2969194336,23130000
36930,3920000000,4060000000,3890000000,4060000000,3091007568,34685000
36931,4040000000,4100000000,3980000000,4070000000,3098621094,25230000
36934,3840000000,4050000000,3840000000,3970000000,3022488037,36110000
36935,4040000000,4100000000,3970000000,3980000000,3030101318,22295000
36936,3920000000,4040000000,3900000000,3980000000,3030101318,19710000
36937,4200000000,4210000000,4100000000,4130000000,3144301270,34930000
36938,4150000000,4310000000,4130000000,4250000000,3235660889,46375000
36941,4180000000,4210000000,4100000000,4190000000,3189980469,22880000
36942,4190000000,4280000000,4180000000,4240000000,3228047363,18175000
36943,4160000000,4200000000,4140000000,4160000000,3167140869,19500000
36944,4080000000,4100000000,3940000000,4010000000,3052940674,43605000
36945,3920000000,3970000000,3830000000,3840000000,2923514893,76855000
36948,3850000000,3860000000,3780000000,3840000000,2923514893,35665000
36949,3840000000,3940000000,3790000000,3790000000,2885447266,38695000
36950,3700000000,3780000000,3700000000,3740000000,2847381104,28715000
36951,3740000000,3740000000,3740000000,3740000000,2847381104,0
36952,3700000000,3700000000,3580000000,3610000000,2748408203,44500000
36955,3530000000,3720000000,3530000000,3720000000,2832155029,24620000
36956,3820000000,3850000000,3760000000,3800000000,2893061768,25500000
36957,3960000000,4010000000,3900000000,4000000000,3045327637,52640000
36958,3950000000,4010000000,3910000000,4010000000,3052940674,31360000
36959,3940000000,3940000000,3820000000,3840000000,2923514893,30800000
36962,3700000000,3760000000,3650000000,3670000000,2794088623,38610000
36963,3570000000,3650000000,3540000000,3640000000,2771248291,33815000
36964,3640000000,3640000000,3640000000,3640000000,2771248291,0
36965,3790000000,3930000000,3760000000,3920000000,2984421387,29370000
36966,3880000000,3920000000,3830000000,3890000000,2961581543,23315000
36969,3810000000,3880000000,3770000000,3800000000,2893061768,24865000
36970,3900000000,3920000000,3820000000,3820000000,2908288086,21455000
36971,3720000000,3900000000,3700000000,3870000000,2946354980,40550000
36972,3980000000,3990000000,3920000000,3980000000,3030101318,37465000
36973,4090000000,4370000000,4080000000,4300000000,3273727539,91755000
36976,4400000000,4430000000,4340000000,4340000000,3304179688,42870000
36977,4300000000,4310000000,4120000000,4150000000,3159527588,31345000
36978,4260000000,4260000000,4150000000,4150000000,3159527588,26075000
36979,4090000000,4180000000,4040000000,4090000000,3113848145,29920000
36980,4110000000,4170000000,4040000000,4160000000,3167140869,30100000
36983,4040000000,4100000000,3960000000,3990000000,3037714600,39140000
36984,3810000000,3870000000,3790000000,3800000000,2893061768,46070000
36985,3700000000,3740000000,3630000000,3660000000,2786475586,62280000
36986,3660000000,3660000000,3660000000,3660000000,2786475586,0
36987,3960000000,3960000000,3780000000,3840000000,2923514893,85290000
36990,3790000000,3810000000,3710000000,3710000000,2824542236,25840000
36991,3710000000,3740000000,3610000000,3640000000,2771248291,39175000
36992,3780000000,3800000000,3720000000,3720000000,2832155029,44515000
36993,3940000000,4090000000,3900000000,4010000000,3052940674,73660000
36994,4100000000,4150000000,4030000000,4060000000,3091007568,38840000
36997,4060000000,4080000000,3940000000,3940000000,2999647461,10200000
36998,3920000000,4020000000,3850000000,3970000000,3022488037,16815000
36999,4110000000,4280000000,4070000000,4280000000,3258500244,47790000
37000,4620000000,4920000000,4580000000,4700000000,3578260010,131305000
37001,4720000000,4780000000,4490000000,4490000000,3418379395,44905000
37004,4490000000,4610000000,4470000000,4540000000,3456447754,31785000
37005,4410000000,4420000000,4330000000,4400000000,3349861572,31185000
37006,4340000000,4520000000,4320000000,4520000000,3441219727,26345000
37007,4340000000,4520000000,4320000000,4520000000,3441219727,26345000
37008,4410000000,4450000000,4310000000,4340000000,3304179688,21695000
37011,4460000000,4620000000,4410000000,4580000000,3486899902,38225000
37012,4580000000,4580000000,4580000000,4580000000,3486899902,0
37013,4700000000,4700000000,4540000000,4580000000,3486899902,36510000
37014,4620000000,4620000000,4490000000,4600000000,3502126709,25895000
37015,4410000000,4510000000,4410000000,4460000000,3395539795,32805000
37018,4500000000,4630000000,4480000000,4600000000,3502126709,17945000
37019,4590000000,4620000000,4520000000,4590000000,3494513428,16825000
37020,4560000000,4580000000,4490000000,4500000000,3425994141,20695000
37021,4500000000,4560000000,4440000000,4500000000,3425994141,24620000
37022,4460000000,4470000000,4400000000,4410000000,3357474609,27705000
37025,4420000000,4460000000,4400000000,4430000000,3372700684,14310000
37026,4410000000,4450000000,4290000000,4340000000,3304179688,26420000
37027,4300000000,4370000000,4200000000,4210000000,3205208252,25895000
37028,4400000000,4430000000,4340000000,4430000000,3372700684,24105000
37029,4380000000,4420000000,4340000000,4410000000,3357474609,18915000
37032,4500000000,4620000000,4430000000,4580000000,3486899902,28160000
37033,4720000000,4780000000,4620000000,4620000000,3517354004,48830000
37034,4600000000,4760000000,4580000000,4700000000,3578260010,21890000
37035,4560000000,4600000000,4510000000,4530000000,3448833984,30275000
37036,4550000000,4650000000,4430000000,4440000000,3380314209,33695000
37039,4420000000,4480000000,4380000000,4450000000,3387927002,18480000
37040,4430000000,4640000000,4430000000,4640000000,3532580811,24280000
37041,4500000000,4530000000,4450000000,4470000000,3403154541,31815000
37042,4320000000,4340000000,4190000000,4240000000,3228047363,63595000
37043,4300000000,4300000000,4210000000,4240000000,3228047363,29315000
37046,4260000000,4310000000,4230000000,4240000000,3228047363,19955000
37047,4140000000,4240000000,4040000000,4060000000,3091007568,51520000
37048,4060000000,4060000000,4060000000,4060000000,3091007568,0
37049,4080000000,4310000000,4080000000,4280000000,3258500244,39865000
37050,4420000000,4510000000,4400000000,4470000000,3403154541,42740000
37053,4330000000,4380000000,4280000000,4280000000,3258500244,24680000
37054,4220000000,4300000000,4210000000,4220000000,3212820557,24195000
37055,4300000000,4310000000,4200000000,4280000000,3258500244,23645000
37056,4270000000,4310000000,4200000000,4230000000,3220434082,27840000
37057,4190000000,4200000000,4120000000,4190000000,3189980469,40870000
37060,4180000000,4180000000,4080000000,4100000000,3121460449,34095000
37061,4100000000,4170000000,4080000000,4110000000,3129073975,31275000
37062,4060000000,4070000000,3990000000,4000000000,3045327637,38515000
37063,4000000000,4040000000,3920000000,3960000000,3014874023,40805000
37064,3940000000,3940000000,3820000000,3870000000,2946354980,44685000
37067,3840000000,3930000000,3800000000,3870000000,2946354980,25925000
37068,3870000000,3900000000,3780000000,3780000000,2877833984,33500000
37069,3790000000,3800000000,3700000000,3720000000,2832155029,40985000
37070,3700000000,3790000000,3690000000,3750000000,2854995117,27040000
37071,3840000000,3850000000,3800000000,3840000000,2923514893,30675000
37074,3840000000,3880000000,3810000000,3860000000,2938740479,23280000
37075,3900000000,3910000000,3870000000,3890000000,2961581543,20305000
37076,3840000000,3940000000,3840000000,3940000000,2999647461,13705000
37077,3940000000,3950000000,3860000000,3860000000,2938740479,15550000
37078,3740000000,3770000000,3650000000,3670000000,2794088623,38020000
37081,3500000000,3540000000,3390000000,3420000000,2603755615,81635000
37082,3440000000,3490000000,3390000000,3400000000,2588528564,32665000
37083,3280000000,3410000000,3280000000,3380000000,2573302246,37970000
37084,3480000000,3560000000,3460000000,3520000000,2679889160,66365000
37085,3640000000,3640000000,3360000000,3400000000,2588528564,46560000
37088,3370000000,3390000000,3260000000,3340000000,2542848633,27910000
37089,3340000000,3340000000,3340000000,3340000000,2542848633,0
37090,3360000000,3420000000,3330000000,3350000000,2550462158,33430000
37091,3330000000,3540000000,3310000000,3540000000,2695115234,37325000
37092,3520000000,3600000000,3470000000,3520000000,2679889160,29625000
37095,3500000000,3500000000,3430000000,3460000000,2634208252,21275000
37096,3400000000,3510000000,3400000000,3470000000,2641822266,21480000
37097,3460000000,3590000000,3440000000,3570000000,2717954834,20905000
37098,3590000000,3650000000,3590000000,3630000000,2763635010,21865000
37099,3730000000,3790000000,3690000000,3710000000,2824542236,28800000
37102,3760000000,3780000000,3690000000,3710000000,2824542236,20055000
37103,3740000000,3810000000,3720000000,3790000000,2885447266,22230000
37104,3830000000,3990000000,3810000000,3960000000,3014874023,57875000
37105,4020000000,4040000000,3880000000,3910000000,2976807617,31790000
37106,4000000000,4020000000,3950000000,3990000000,3037714600,32795000
37109,3930000000,4000000000,3900000000,3980000000,3030101318,16130000
37110,3880000000,3900000000,3810000000,3860000000,2938740479,22085000
37111,3820000000,3840000000,3740000000,3800000000,2893061768,13405000
37112,3690000000,3730000000,3660000000,3660000000,2786475586,29170000
37113,3710000000,3780000000,3710000000,3730000000,2839767822,11580000
37116,3770000000,3830000000,3750000000,3830000000,2915901611,18640000
37117,3900000000,3960000000,3870000000,3950000000,3007262207,21220000
37118,3950000000,3950000000,3950000000,3950000000,3007262207,0
37119,3840000000,3900000000,3820000000,3900000000,2969194336,18330000
37120,3900000000,3960000000,3870000000,3920000000,2984421387,17745000
37123,3800000000,3830000000,3780000000,3800000000,2893061768,9435000
37124,3820000000,3850000000,3700000000,3720000000,2832155029,21735000
37125,3630000000,3850000000,3630000000,3850000000,2931128174,21770000
37126,3870000000,3910000000,3800000000,3850000000,2931128174,14945000
37127,3840000000,3880000000,3780000000,3840000000,2923514893,7515000
37130,3960000000,4020000000,3920000000,3980000000,3030101318,37955000
37131,4000000000,4000000000,3930000000,3940000000,2999647461,20535000
37132,3900000000,3970000000,3860000000,3930000000,2992034668,19135000
37133,3840000000,3940000000,3840000000,3920000000,2984421387,12585000
37134,3860000000,3880000000,3750000000,3800000000,2893061768,25845000
37137,3810000000,3820000000,3750000000,3760000000,2862608154,10450000
37138,3760000000,3940000000,3750000000,3930000000,2992034668,18775000
37139,3840000000,3850000000,3750000000,3790000000,2885447266,21020000
37140,3800000000,3850000000,3760000000,3770000000,2870221436,17490000
